channel x_pos y_pos z_pos
2716 -50 50 1740
2717 -50 50 1730
2718 -50 50 1720
2719 -50 50 1710
2720 -50 50 1700
2721 -50 50 1690
2722 -50 50 1680
2723 -50 50 1670
2724 -50 50 1660
2725 -50 50 1650
2726 -50 50 1640
2727 -50 50 1630
2728 -50 50 1620
2729 -50 50 1610
2730 -50 50 1600
2731 -50 50 1590
2732 -50 50 1580
2733 -50 50 1570
2734 -50 50 1560
2735 -50 50 1550
2736 -50 50 1540
2737 -50 50 1530
2738 -50 50 1520
2739 -50 50 1510
2740 -50 50 1500
2741 -50 50 1490
2742 -50 50 1480
2743 -50 50 1470
2744 -50 50 1460
2745 -50 50 1450
2746 -50 50 1440
2747 -50 50 1430
2748 -50 50 1420
2749 -50 50 1410
2750 -50 50 1400
2751 -50 50 1390
2752 -50 50 1380
2753 -50 50 1370
2754 -50 50 1360
2755 -50 50 1350
2756 -50 50 1340
2757 -50 50 1330
2758 -50 50 1320
2759 -50 50 1310
2760 -50 50 1300
2761 -50 50 1290
2762 -50 50 1280
2763 -50 50 1270
2764 -50 50 1260
2765 -50 50 1250
2766 -50 50 1240
2767 -50 50 1230
2768 -50 50 1220
2769 -50 50 1210
2770 -50 50 1200
2771 -50 50 1190
2772 -50 50 1180
2773 -50 50 1170
2774 -50 50 1160
2775 -50 50 1150
2776 -50 50 1140
2777 -50 50 1130
2778 -50 50 1120
2779 -50 50 1110
2780 -50 50 1100
2781 -50 50 1090
2782 -50 50 1080
2783 -50 50 1070
2784 -50 50 1060
2785 -50 50 1050
2786 -50 50 1040
2787 -50 50 1030
2788 -50 50 1020
2789 -50 50 1010
2790 -50 50 1000
2791 -50 50 990
2792 -50 50 980
2793 -50 50 970
2794 -50 50 960
2795 -50 50 950
2796 -50 50 940
2797 -50 50 930
2798 -50 50 920
2799 -50 50 910
2800 -50 50 900
2801 -50 50 890
2802 -50 50 880
2803 -50 50 870
2804 -50 50 860
2805 -50 50 850
2806 -50 50 840
2807 -50 50 830
2808 -50 50 820
2809 -50 50 810
2810 -50 50 800
2811 -50 50 790
2812 -50 50 780
2813 -50 50 770
2814 -50 50 760
2815 -50 50 750
2816 -50 50 740
2817 -50 50 730
2818 -50 50 720
2819 -50 50 710
2820 -50 50 700
2821 -50 50 690
2822 -50 50 680
2823 -50 50 670
2824 -50 50 660
2825 -50 50 650
2826 -50 50 640
2827 -50 50 630
2828 -50 50 620
2829 -50 50 610
2830 -50 50 600
2831 -50 50 590
2832 -50 50 580
2833 -50 50 570
2834 -50 50 560
2835 -50 50 550
2836 -50 50 540
2837 -50 50 530
2838 -50 50 520
2839 -50 50 510
2840 -50 50 500
2841 -50 50 490
2842 -50 50 480
2843 -50 50 470
2844 -50 50 460
2845 -50 50 450
2846 -50 50 440
2847 -50 50 430
2848 -50 50 420
2849 -50 50 410
2850 -50 50 400
2851 -50 50 390
2852 -50 50 380
2853 -50 50 370
2854 -50 50 360
2855 -50 50 350
2856 -50 50 340
2857 -50 50 330
2858 -50 50 320
2859 -50 50 310
2860 -50 50 300
2861 -50 50 290
2862 -50 50 280
2863 -50 50 270
2864 -50 50 260
2865 -50 50 250
2866 -50 50 240
2867 -50 50 230
2868 -50 50 220
2869 -50 50 210
2870 -50 50 200
2871 -50 50 190
2872 -50 50 180
2873 -50 50 170
2874 -50 50 160
2875 -50 50 150
2876 -50 50 140
2877 -50 50 130
2878 -50 50 120
2879 -50 50 110
2880 -40 50 2500
2881 -40 50 2490
2882 -40 50 2480
2883 -40 50 2470
2884 -40 50 2460
2885 -40 50 2450
2886 -40 50 2440
2887 -40 50 2430
2888 -40 50 2420
2889 -40 50 2410
2890 -40 50 2400
2891 -40 50 2390
2892 -40 50 2380
2893 -40 50 2370
2894 -40 50 2360
2895 -40 50 2350
2896 -40 50 2340
2897 -40 50 2330
2898 -40 50 2320
2899 -40 50 2310
2900 -40 50 2300
2901 -40 50 2290
2902 -40 50 2280
2903 -40 50 2270
2904 -40 50 2260
2905 -40 50 2250
2906 -40 50 2240
2907 -40 50 2230
2908 -40 50 2220
2909 -40 50 2210
2910 -40 50 2200
2911 -40 50 2190
2912 -40 50 2180
2913 -40 50 2170
2914 -40 50 2160
2915 -40 50 2150
2916 -40 50 2140
2917 -40 50 2130
2918 -40 50 2120
2919 -40 50 2110
2920 -40 50 2100
2921 -40 50 2090
2922 -40 50 2080
2923 -40 50 2070
2924 -40 50 2060
2925 -40 50 2050
2926 -40 50 2040
2927 -40 50 2030
2928 -40 50 2020
2929 -40 50 2010
2930 -40 50 2000
2931 -40 50 1990
2932 -40 50 1980
2933 -40 50 1970
2934 -40 50 1960
2935 -40 50 1950
2936 -40 50 1940
2937 -40 50 1930
2938 -40 50 1920
2939 -40 50 1910
2940 -40 50 1900
2941 -40 50 1890
2942 -40 50 1880
2943 -40 50 1870
2944 -40 50 1860
2945 -40 50 1850
2946 -40 50 1840
2947 -40 50 1830
2948 -40 50 1820
2949 -40 50 1810
2950 -40 50 1800
2951 -40 50 1790
2952 -40 50 1780
2953 -40 50 1770
2954 -40 50 1760
2955 -40 50 1750
2956 -40 50 1740
2957 -40 50 1730
2958 -40 50 1720
2959 -40 50 1710
2960 -40 50 1700
2961 -40 50 1690
2962 -40 50 1680
2963 -40 50 1670
2964 -40 50 1660
2965 -40 50 1650
2966 -40 50 1640
2967 -40 50 1630
2968 -40 50 1620
2969 -40 50 1610
2970 -40 50 1600
2971 -40 50 1590
2972 -40 50 1580
2973 -40 50 1570
2974 -40 50 1560
2975 -40 50 1550
2976 -40 50 1540
2977 -40 50 1530
2978 -40 50 1520
2979 -40 50 1510
2980 -40 50 1500
2981 -40 50 1490
2982 -40 50 1480
2983 -40 50 1470
2984 -40 50 1460
2985 -40 50 1450
2986 -40 50 1440
2987 -40 50 1430
2988 -40 50 1420
2989 -40 50 1410
2990 -40 50 1400
2991 -40 50 1390
2992 -40 50 1380
2993 -40 50 1370
2994 -40 50 1360
2995 -40 50 1350
2996 -40 50 1340
2997 -40 50 1330
2998 -40 50 1320
2999 -40 50 1310
3000 -40 50 1300
3001 -40 50 1290
3002 -40 50 1280
3003 -40 50 1270
3004 -40 50 1260
3005 -40 50 1250
3006 -40 50 1240
3007 -40 50 1230
3008 -40 50 1220
3009 -40 50 1210
3010 -40 50 1200
3011 -40 50 1190
3012 -40 50 1180
3013 -40 50 1170
3014 -40 50 1160
3015 -40 50 1150
3016 -40 50 1140
3017 -40 50 1130
3018 -40 50 1120
3019 -40 50 1110
3020 -40 50 1100
3021 -40 50 1090
3022 -40 50 1080
3023 -40 50 1070
3024 -40 50 1060
3025 -40 50 1050
3026 -40 50 1040
3027 -40 50 1030
3028 -40 50 1020
3029 -40 50 1010
3030 -40 50 1000
3031 -40 50 990
3032 -40 50 980
3033 -40 50 970
3034 -40 50 960
3035 -40 50 950
3036 -40 50 940
3037 -40 50 930
3038 -40 50 920
3039 -40 50 910
3040 -40 50 900
3041 -40 50 890
3042 -40 50 880
3043 -40 50 870
3044 -40 50 860
3045 -40 50 850
3046 -40 50 840
3047 -40 50 830
3048 -40 50 820
3049 -40 50 810
3050 -40 50 800
3051 -40 50 790
3052 -40 50 780
3053 -40 50 770
3054 -40 50 760
3055 -40 50 750
3056 -40 50 740
3057 -40 50 730
3058 -40 50 720
3059 -40 50 710
3060 -40 50 700
3061 -40 50 690
3062 -40 50 680
3063 -40 50 670
3064 -40 50 660
3065 -40 50 650
3066 -40 50 640
3067 -40 50 630
3068 -40 50 620
3069 -40 50 610
3070 -40 50 600
3071 -40 50 590
3072 -40 50 580
3073 -40 50 570
3074 -40 50 560
3075 -40 50 550
3076 -40 50 540
3077 -40 50 530
3078 -40 50 520
3079 -40 50 510
3080 -40 50 500
3081 -40 50 490
3082 -40 50 480
3083 -40 50 470
3084 -40 50 460
3085 -40 50 450
3086 -40 50 440
3087 -40 50 430
3088 -40 50 420
3089 -40 50 410
3090 -40 50 400
3091 -40 50 390
3092 -40 50 380
3093 -40 50 370
3094 -40 50 360
3095 -40 50 350
3096 -40 50 340
3097 -40 50 330
3098 -40 50 320
3099 -40 50 310
3100 -40 50 300
3101 -40 50 290
3102 -40 50 280
3103 -40 50 270
3104 -40 50 260
3105 -40 50 250
3106 -40 50 240
3107 -40 50 230
3108 -40 50 220
3109 -40 50 210
3110 -40 50 200
3111 -40 50 190
3112 -40 50 180
3113 -40 50 170
3114 -40 50 160
3115 -40 50 150
3116 -40 50 140
3117 -40 50 130
3118 -40 50 120
3119 -40 50 110
3120 -30 50 2500
3121 -30 50 2490
3122 -30 50 2480
3123 -30 50 2470
3124 -30 50 2460
3125 -30 50 2450
3126 -30 50 2440
3127 -30 50 2430
3128 -30 50 2420
3129 -30 50 2410
3130 -30 50 2400
3131 -30 50 2390
3132 -30 50 2380
3133 -30 50 2370
3134 -30 50 2360
3135 -30 50 2350
3136 -30 50 2340
3137 -30 50 2330
3138 -30 50 2320
3139 -30 50 2310
3140 -30 50 2300
3141 -30 50 2290
3142 -30 50 2280
3143 -30 50 2270
3144 -30 50 2260
3145 -30 50 2250
3146 -30 50 2240
3147 -30 50 2230
3148 -30 50 2220
3149 -30 50 2210
3150 -30 50 2200
3151 -30 50 2190
3152 -30 50 2180
3153 -30 50 2170
3154 -30 50 2160
3155 -30 50 2150
3156 -30 50 2140
3157 -30 50 2130
3158 -30 50 2120
3159 -30 50 2110
3160 -30 50 2100
3161 -30 50 2090
3162 -30 50 2080
3163 -30 50 2070
3164 -30 50 2060
3165 -30 50 2050
3166 -30 50 2040
3167 -30 50 2030
3168 -30 50 2020
3169 -30 50 2010
3170 -30 50 2000
3171 -30 50 1990
3172 -30 50 1980
3173 -30 50 1970
3174 -30 50 1960
3175 -30 50 1950
3176 -30 50 1940
3177 -30 50 1930
3178 -30 50 1920
3179 -30 50 1910
3180 -30 50 1900
3181 -30 50 1890
3182 -30 50 1880
3183 -30 50 1870
3184 -30 50 1860
3185 -30 50 1850
3186 -30 50 1840
3187 -30 50 1830
3188 -30 50 1820
3189 -30 50 1810
3190 -30 50 1800
3191 -30 50 1790
3192 -30 50 1780
3193 -30 50 1770
3194 -30 50 1760
3195 -30 50 1750
3196 -30 50 1740
3197 -30 50 1730
3198 -30 50 1720
3199 -30 50 1710
3200 -30 50 1700
3201 -30 50 1690
3202 -30 50 1680
3203 -30 50 1670
3204 -30 50 1660
3205 -30 50 1650
3206 -30 50 1640
3207 -30 50 1630
3208 -30 50 1620
3209 -30 50 1610
3210 -30 50 1600
3211 -30 50 1590
3212 -30 50 1580
3213 -30 50 1570
3214 -30 50 1560
3215 -30 50 1550
3216 -30 50 1540
3217 -30 50 1530
3218 -30 50 1520
3219 -30 50 1510
3220 -30 50 1500
3221 -30 50 1490
3222 -30 50 1480
3223 -30 50 1470
3224 -30 50 1460
3225 -30 50 1450
3226 -30 50 1440
3227 -30 50 1430
3228 -30 50 1420
3229 -30 50 1410
3230 -30 50 1400
3231 -30 50 1390
3232 -30 50 1380
3233 -30 50 1370
3234 -30 50 1360
3235 -30 50 1350
3236 -30 50 1340
3237 -30 50 1330
3238 -30 50 1320
3239 -30 50 1310
3240 -30 50 1300
3241 -30 50 1290
3242 -30 50 1280
3243 -30 50 1270
3244 -30 50 1260
3245 -30 50 1250
3246 -30 50 1240
3247 -30 50 1230
3248 -30 50 1220
3249 -30 50 1210
3250 -30 50 1200
3251 -30 50 1190
3252 -30 50 1180
3253 -30 50 1170
3254 -30 50 1160
3255 -30 50 1150
3256 -30 50 1140
3257 -30 50 1130
3258 -30 50 1120
3259 -30 50 1110
3260 -30 50 1100
3261 -30 50 1090
3262 -30 50 1080
3263 -30 50 1070
3264 -30 50 1060
3265 -30 50 1050
3266 -30 50 1040
3267 -30 50 1030
3268 -30 50 1020
3269 -30 50 1010
3270 -30 50 1000
3271 -30 50 990
3272 -30 50 980
3273 -30 50 970
3274 -30 50 960
3275 -30 50 950
3276 -30 50 940
3277 -30 50 930
3278 -30 50 920
3279 -30 50 910
3280 -30 50 900
3281 -30 50 890
3282 -30 50 880
3283 -30 50 870
3284 -30 50 860
3285 -30 50 850
3286 -30 50 840
3287 -30 50 830
3288 -30 50 820
3289 -30 50 810
3290 -30 50 800
3291 -30 50 790
3292 -30 50 780
3293 -30 50 770
3294 -30 50 760
3295 -30 50 750
3296 -30 50 740
3297 -30 50 730
3298 -30 50 720
3299 -30 50 710
3300 -30 50 700
3301 -30 50 690
3302 -30 50 680
3303 -30 50 670
3304 -30 50 660
3305 -30 50 650
3306 -30 50 640
3307 -30 50 630
3308 -30 50 620
3309 -30 50 610
3310 -30 50 600
3311 -30 50 590
3312 -30 50 580
3313 -30 50 570
3314 -30 50 560
3315 -30 50 550
3316 -30 50 540
3317 -30 50 530
3318 -30 50 520
3319 -30 50 510
3320 -30 50 500
3321 -30 50 490
3322 -30 50 480
3323 -30 50 470
3324 -30 50 460
3325 -30 50 450
3326 -30 50 440
3327 -30 50 430
3328 -30 50 420
3329 -30 50 410
3330 -30 50 400
3331 -30 50 390
3332 -30 50 380
3333 -30 50 370
3334 -30 50 360
3335 -30 50 350
3336 -30 50 340
3337 -30 50 330
3338 -30 50 320
3339 -30 50 310
3340 -30 50 300
3341 -30 50 290
3342 -30 50 280
3343 -30 50 270
3344 -30 50 260
3345 -30 50 250
3346 -30 50 240
3347 -30 50 230
3348 -30 50 220
3349 -30 50 210
3350 -30 50 200
3351 -30 50 190
3352 -30 50 180
3353 -30 50 170
3354 -30 50 160
3355 -30 50 150
3356 -30 50 140
3357 -30 50 130
3358 -30 50 120
3359 -30 50 110
3360 -20 50 2500
3361 -20 50 2490
3362 -20 50 2480
3363 -20 50 2470
3364 -20 50 2460
3365 -20 50 2450
3366 -20 50 2440
3367 -20 50 2430
3368 -20 50 2420
3369 -20 50 2410
3370 -20 50 2400
3371 -20 50 2390
3372 -20 50 2380
3373 -20 50 2370
3374 -20 50 2360
3375 -20 50 2350
3376 -20 50 2340
3377 -20 50 2330
3378 -20 50 2320
3379 -20 50 2310
3380 -20 50 2300
3381 -20 50 2290
3382 -20 50 2280
3383 -20 50 2270
3384 -20 50 2260
3385 -20 50 2250
3386 -20 50 2240
3387 -20 50 2230
3388 -20 50 2220
3389 -20 50 2210
3390 -20 50 2200
3391 -20 50 2190
3392 -20 50 2180
3393 -20 50 2170
3394 -20 50 2160
3395 -20 50 2150
3396 -20 50 2140
3397 -20 50 2130
3398 -20 50 2120
3399 -20 50 2110
3400 -20 50 2100
3401 -20 50 2090
3402 -20 50 2080
3403 -20 50 2070
3404 -20 50 2060
3405 -20 50 2050
3406 -20 50 2040
3407 -20 50 2030
3408 -20 50 2020
3409 -20 50 2010
3410 -20 50 2000
3411 -20 50 1990
3412 -20 50 1980
3413 -20 50 1970
3414 -20 50 1960
3415 -20 50 1950
3416 -20 50 1940
3417 -20 50 1930
3418 -20 50 1920
3419 -20 50 1910
3420 -20 50 1900
3421 -20 50 1890
3422 -20 50 1880
3423 -20 50 1870
3424 -20 50 1860
3425 -20 50 1850
3426 -20 50 1840
3427 -20 50 1830
3428 -20 50 1820
3429 -20 50 1810
3430 -20 50 1800
3431 -20 50 1790
3432 -20 50 1780
3433 -20 50 1770
3434 -20 50 1760
3435 -20 50 1750
3436 -20 50 1740
3437 -20 50 1730
3438 -20 50 1720
3439 -20 50 1710
3440 -20 50 1700
3441 -20 50 1690
3442 -20 50 1680
3443 -20 50 1670
3444 -20 50 1660
3445 -20 50 1650
3446 -20 50 1640
3447 -20 50 1630
3448 -20 50 1620
3449 -20 50 1610
3450 -20 50 1600
3451 -20 50 1590
3452 -20 50 1580
3453 -20 50 1570
3454 -20 50 1560
3455 -20 50 1550
3456 -20 50 1540
3457 -20 50 1530
3458 -20 50 1520
3459 -20 50 1510
3460 -20 50 1500
3461 -20 50 1490
3462 -20 50 1480
3463 -20 50 1470
3464 -20 50 1460
3465 -20 50 1450
3466 -20 50 1440
3467 -20 50 1430
3468 -20 50 1420
3469 -20 50 1410
3470 -20 50 1400
3471 -20 50 1390
3472 -20 50 1380
3473 -20 50 1370
3474 -20 50 1360
3475 -20 50 1350
3476 -20 50 1340
3477 -20 50 1330
3478 -20 50 1320
3479 -20 50 1310
3480 -20 50 1300
3481 -20 50 1290
3482 -20 50 1280
3483 -20 50 1270
3484 -20 50 1260
3485 -20 50 1250
3486 -20 50 1240
3487 -20 50 1230
3488 -20 50 1220
3489 -20 50 1210
3490 -20 50 1200
3491 -20 50 1190
3492 -20 50 1180
3493 -20 50 1170
3494 -20 50 1160
3495 -20 50 1150
3496 -20 50 1140
3497 -20 50 1130
3498 -20 50 1120
3499 -20 50 1110
3500 -20 50 1100
3501 -20 50 1090
3502 -20 50 1080
3503 -20 50 1070
3504 -20 50 1060
3505 -20 50 1050
3506 -20 50 1040
3507 -20 50 1030
3508 -20 50 1020
3509 -20 50 1010
3510 -20 50 1000
3511 -20 50 990
3512 -20 50 980
3513 -20 50 970
3514 -20 50 960
3515 -20 50 950
3516 -20 50 940
3517 -20 50 930
3518 -20 50 920
3519 -20 50 910
3520 -20 50 900
3521 -20 50 890
3522 -20 50 880
3523 -20 50 870
3524 -20 50 860
3525 -20 50 850
3526 -20 50 840
3527 -20 50 830
3528 -20 50 820
3529 -20 50 810
3530 -20 50 800
3531 -20 50 790
3532 -20 50 780
3533 -20 50 770
3534 -20 50 760
3535 -20 50 750
3536 -20 50 740
3537 -20 50 730
3538 -20 50 720
3539 -20 50 710
3540 -20 50 700
3541 -20 50 690
3542 -20 50 680
3543 -20 50 670
3544 -20 50 660
3545 -20 50 650
3546 -20 50 640
3547 -20 50 630
3548 -20 50 620
3549 -20 50 610
3550 -20 50 600
3551 -20 50 590
3552 -20 50 580
3553 -20 50 570
3554 -20 50 560
3555 -20 50 550
3556 -20 50 540
3557 -20 50 530
3558 -20 50 520
3559 -20 50 510
3560 -20 50 500
3561 -20 50 490
3562 -20 50 480
3563 -20 50 470
3564 -20 50 460
3565 -20 50 450
3566 -20 50 440
3567 -20 50 430
3568 -20 50 420
3569 -20 50 410
3570 -20 50 400
3571 -20 50 390
3572 -20 50 380
3573 -20 50 370
3574 -20 50 360
3575 -20 50 350
3576 -20 50 340
3577 -20 50 330
3578 -20 50 320
3579 -20 50 310
3580 -20 50 300
3581 -20 50 290
3582 -20 50 280
3583 -20 50 270
3584 -20 50 260
3585 -20 50 250
3586 -20 50 240
3587 -20 50 230
3588 -20 50 220
3589 -20 50 210
3590 -20 50 200
3591 -20 50 190
3592 -20 50 180
3593 -20 50 170
3594 -20 50 160
3595 -20 50 150
3596 -20 50 140
3597 -20 50 130
3598 -20 50 120
3599 -20 50 110
3600 -10 50 2500
3601 -10 50 2490
3602 -10 50 2480
3603 -10 50 2470
3604 -10 50 2460
3605 -10 50 2450
3606 -10 50 2440
3607 -10 50 2430
3608 -10 50 2420
3609 -10 50 2410
3610 -10 50 2400
3611 -10 50 2390
3612 -10 50 2380
3613 -10 50 2370
3614 -10 50 2360
3615 -10 50 2350
3616 -10 50 2340
3617 -10 50 2330
3618 -10 50 2320
3619 -10 50 2310
3620 -10 50 2300
3621 -10 50 2290
3622 -10 50 2280
3623 -10 50 2270
3624 -10 50 2260
3625 -10 50 2250
3626 -10 50 2240
3627 -10 50 2230
3628 -10 50 2220
3629 -10 50 2210
3630 -10 50 2200
3631 -10 50 2190
3632 -10 50 2180
3633 -10 50 2170
3634 -10 50 2160
3635 -10 50 2150
3636 -10 50 2140
3637 -10 50 2130
3638 -10 50 2120
3639 -10 50 2110
3640 -10 50 2100
3641 -10 50 2090
3642 -10 50 2080
3643 -10 50 2070
3644 -10 50 2060
3645 -10 50 2050
3646 -10 50 2040
3647 -10 50 2030
3648 -10 50 2020
3649 -10 50 2010
3650 -10 50 2000
3651 -10 50 1990
3652 -10 50 1980
3653 -10 50 1970
3654 -10 50 1960
3655 -10 50 1950
3656 -10 50 1940
3657 -10 50 1930
3658 -10 50 1920
3659 -10 50 1910
3660 -10 50 1900
3661 -10 50 1890
3662 -10 50 1880
3663 -10 50 1870
3664 -10 50 1860
3665 -10 50 1850
3666 -10 50 1840
3667 -10 50 1830
3668 -10 50 1820
3669 -10 50 1810
3670 -10 50 1800
3671 -10 50 1790
3672 -10 50 1780
3673 -10 50 1770
3674 -10 50 1760
3675 -10 50 1750
3676 -10 50 1740
3677 -10 50 1730
3678 -10 50 1720
3679 -10 50 1710
3680 -10 50 1700
3681 -10 50 1690
3682 -10 50 1680
3683 -10 50 1670
3684 -10 50 1660
3685 -10 50 1650
3686 -10 50 1640
3687 -10 50 1630
3688 -10 50 1620
3689 -10 50 1610
3690 -10 50 1600
3691 -10 50 1590
3692 -10 50 1580
3693 -10 50 1570
3694 -10 50 1560
3695 -10 50 1550
3696 -10 50 1540
3697 -10 50 1530
3698 -10 50 1520
3699 -10 50 1510
3700 -10 50 1500
3701 -10 50 1490
3702 -10 50 1480
3703 -10 50 1470
3704 -10 50 1460
3705 -10 50 1450
3706 -10 50 1440
3707 -10 50 1430
3708 -10 50 1420
3709 -10 50 1410
3710 -10 50 1400
3711 -10 50 1390
3712 -10 50 1380
3713 -10 50 1370
3714 -10 50 1360
3715 -10 50 1350
3716 -10 50 1340
3717 -10 50 1330
3718 -10 50 1320
3719 -10 50 1310
3720 -10 50 1300
3721 -10 50 1290
3722 -10 50 1280
3723 -10 50 1270
3724 -10 50 1260
3725 -10 50 1250
3726 -10 50 1240
3727 -10 50 1230
3728 -10 50 1220
3729 -10 50 1210
3730 -10 50 1200
3731 -10 50 1190
3732 -10 50 1180
3733 -10 50 1170
3734 -10 50 1160
3735 -10 50 1150
3736 -10 50 1140
3737 -10 50 1130
3738 -10 50 1120
3739 -10 50 1110
3740 -10 50 1100
3741 -10 50 1090
3742 -10 50 1080
3743 -10 50 1070
3744 -10 50 1060
3745 -10 50 1050
3746 -10 50 1040
3747 -10 50 1030
3748 -10 50 1020
3749 -10 50 1010
3750 -10 50 1000
3751 -10 50 990
3752 -10 50 980
3753 -10 50 970
3754 -10 50 960
3755 -10 50 950
3756 -10 50 940
3757 -10 50 930
3758 -10 50 920
3759 -10 50 910
3760 -10 50 900
3761 -10 50 890
3762 -10 50 880
3763 -10 50 870
3764 -10 50 860
3765 -10 50 850
3766 -10 50 840
3767 -10 50 830
3768 -10 50 820
3769 -10 50 810
3770 -10 50 800
3771 -10 50 790
3772 -10 50 780
3773 -10 50 770
3774 -10 50 760
3775 -10 50 750
3776 -10 50 740
3777 -10 50 730
3778 -10 50 720
3779 -10 50 710
3780 -10 50 700
3781 -10 50 690
3782 -10 50 680
3783 -10 50 670
3784 -10 50 660
3785 -10 50 650
3786 -10 50 640
3787 -10 50 630
3788 -10 50 620
3789 -10 50 610
3790 -10 50 600
3791 -10 50 590
3792 -10 50 580
3793 -10 50 570
3794 -10 50 560
3795 -10 50 550
3796 -10 50 540
3797 -10 50 530
3798 -10 50 520
3799 -10 50 510
3800 -10 50 500
3801 -10 50 490
3802 -10 50 480
3803 -10 50 470
3804 -10 50 460
3805 -10 50 450
3806 -10 50 440
3807 -10 50 430
3808 -10 50 420
3809 -10 50 410
3810 -10 50 400
3811 -10 50 390
3812 -10 50 380
3813 -10 50 370
3814 -10 50 360
3815 -10 50 350
3816 -10 50 340
3817 -10 50 330
3818 -10 50 320
3819 -10 50 310
3820 -10 50 300
3821 -10 50 290
3822 -10 50 280
3823 -10 50 270
3824 -10 50 260
3825 -10 50 250
3826 -10 50 240
3827 -10 50 230
3828 -10 50 220
3829 -10 50 210
3830 -10 50 200
3831 -10 50 190
3832 -10 50 180
3833 -10 50 170
3834 -10 50 160
3835 -10 50 150
3836 -10 50 140
3837 -10 50 130
3838 -10 50 120
3839 -10 50 110
3840 0 50 2500
3841 0 50 2490
3842 0 50 2480
3843 0 50 2470
3844 0 50 2460
3845 0 50 2450
3846 0 50 2440
3847 0 50 2430
3848 0 50 2420
3849 0 50 2410
3850 0 50 2400
3851 0 50 2390
3852 0 50 2380
3853 0 50 2370
3854 0 50 2360
3855 0 50 2350
3856 0 50 2340
3857 0 50 2330
3858 0 50 2320
3859 0 50 2310
3860 0 50 2300
3861 0 50 2290
3862 0 50 2280
3863 0 50 2270
3864 0 50 2260
3865 0 50 2250
3866 0 50 2240
3867 0 50 2230
3868 0 50 2220
3869 0 50 2210
3870 0 50 2200
3871 0 50 2190
3872 0 50 2180
3873 0 50 2170
3874 0 50 2160
3875 0 50 2150
3876 0 50 2140
3877 0 50 2130
3878 0 50 2120
3879 0 50 2110
3880 0 50 2100
3881 0 50 2090
3882 0 50 2080
3883 0 50 2070
3884 0 50 2060
3885 0 50 2050
3886 0 50 2040
3887 0 50 2030
3888 0 50 2020
3889 0 50 2010
3890 0 50 2000
3891 0 50 1990
3892 0 50 1980
3893 0 50 1970
3894 0 50 1960
3895 0 50 1950
3896 0 50 1940
3897 0 50 1930
3898 0 50 1920
3899 0 50 1910
3900 0 50 1900
3901 0 50 1890
3902 0 50 1880
3903 0 50 1870
3904 0 50 1860
3905 0 50 1850
3906 0 50 1840
3907 0 50 1830
3908 0 50 1820
3909 0 50 1810
3910 0 50 1800
3911 0 50 1790
3912 0 50 1780
3913 0 50 1770
3914 0 50 1760
3915 0 50 1750
3916 0 50 1740
3917 0 50 1730
3918 0 50 1720
3919 0 50 1710
3920 0 50 1700
3921 0 50 1690
3922 0 50 1680
3923 0 50 1670
3924 0 50 1660
3925 0 50 1650
3926 0 50 1640
3927 0 50 1630
3928 0 50 1620
3929 0 50 1610
3930 0 50 1600
3931 0 50 1590
3932 0 50 1580
3933 0 50 1570
3934 0 50 1560
3935 0 50 1550
3936 0 50 1540
3937 0 50 1530
3938 0 50 1520
3939 0 50 1510
3940 0 50 1500
3941 0 50 1490
3942 0 50 1480
3943 0 50 1470
3944 0 50 1460
3945 0 50 1450
3946 0 50 1440
3947 0 50 1430
3948 0 50 1420
3949 0 50 1410
3950 0 50 1400
3951 0 50 1390
3952 0 50 1380
3953 0 50 1370
3954 0 50 1360
3955 0 50 1350
3956 0 50 1340
3957 0 50 1330
3958 0 50 1320
3959 0 50 1310
3960 0 50 1300
3961 0 50 1290
3962 0 50 1280
3963 0 50 1270
3964 0 50 1260
3965 0 50 1250
3966 0 50 1240
3967 0 50 1230
3968 0 50 1220
3969 0 50 1210
3970 0 50 1200
3971 0 50 1190
3972 0 50 1180
3973 0 50 1170
3974 0 50 1160
3975 0 50 1150
3976 0 50 1140
3977 0 50 1130
3978 0 50 1120
3979 0 50 1110
3980 0 50 1100
3981 0 50 1090
3982 0 50 1080
3983 0 50 1070
3984 0 50 1060
3985 0 50 1050
3986 0 50 1040
3987 0 50 1030
3988 0 50 1020
3989 0 50 1010
3990 0 50 1000
3991 0 50 990
3992 0 50 980
3993 0 50 970
3994 0 50 960
3995 0 50 950
3996 0 50 940
3997 0 50 930
3998 0 50 920
3999 0 50 910
4000 0 50 900
4001 0 50 890
4002 0 50 880
4003 0 50 870
4004 0 50 860
4005 0 50 850
4006 0 50 840
4007 0 50 830
4008 0 50 820
4009 0 50 810
4010 0 50 800
4011 0 50 790
4012 0 50 780
4013 0 50 770
4014 0 50 760
4015 0 50 750
4016 0 50 740
4017 0 50 730
4018 0 50 720
4019 0 50 710
4020 0 50 700
4021 0 50 690
4022 0 50 680
4023 0 50 670
4024 0 50 660
4025 0 50 650
4026 0 50 640
4027 0 50 630
4028 0 50 620
4029 0 50 610
4030 0 50 600
4031 0 50 590
4032 0 50 580
4033 0 50 570
4034 0 50 560
4035 0 50 550
4036 0 50 540
4037 0 50 530
4038 0 50 520
4039 0 50 510
4040 0 50 500
4041 0 50 490
4042 0 50 480
4043 0 50 470
4044 0 50 460
4045 0 50 450
4046 0 50 440
4047 0 50 430
4048 0 50 420
4049 0 50 410
4050 0 50 400
4051 0 50 390
